chrom	start	end	als1	als2	als3	als4	ctr1	ctr2	ctr3	ctr4	chrom	start	end	dendritic	endothelial	eosinophil	erythroblast	macrophage	monocyte	neutrophil	placenta	tcell	adipose	brain	fibroblast	heart	hepatocyte	lung	mammary	megakaryocyte	skeletal	small_intestine
chr1	10381500	10381999	0.0	0.0	1.0	4.0	35.0	0.0	2.0	2.0	6.0	31.0	0.0	2.0	3.0	7.0	30.0	0.0	2.0	4.0	11.0	23.0	0.0	0.0	2.0	7.0	19.0	0.0	0.0	0.0	12.0	23.0	6.0	0.0	0.0	8.0	28.0	1.0	0.0	1.0	9.0	27.0	chr1	10381500	10381999	0.0	0.0	0.0	8.0	63.0	0.0	0.0	0.0	14.0	38.0	54.0	4.0	5.0	3.0	3.0	0.0	2.0	3.0	18.0	53.0	0.0	1.0	0.0	14.0	66.0	0.0	3.0	2.0	22.0	81.0	1.0	0.0	1.0	15.0	88.0	0.0	0.0	3.0	10.0	70.0	0.0	5.0	5.0	12.0	28.0	0.0	0.0	0.0	16.0	75.0	0.0	0.0	0.0	4.0	18.0	3.0	8.0	5.0	28.0	98.0	0.0	0.0	0.0	4.0	51.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	3.0	16.0	53.0	1.0	1.0	0.0	10.0	35.0	0.0	0.0	1.0	23.0	76.0	0.0	1.0	0.0	8.0	66.0	0.0	1.0	4.0	13.0	79.0
chr1	10525500	10525999	0.0	0.0	0.0	3.0	20.0	0.0	0.0	0.0	5.0	30.0	0.0	0.0	0.0	4.0	25.0	0.0	0.0	1.0	6.0	41.0	0.0	0.0	0.0	3.0	17.0	0.0	0.0	0.0	3.0	25.0	0.0	0.0	0.0	6.0	31.0	0.0	0.0	0.0	3.0	26.0	chr1	10525500	10525999	5.0	1.0	3.0	7.0	74.0	0.0	0.0	0.0	11.0	53.0	0.0	0.0	2.0	13.0	51.0	0.0	1.0	3.0	12.0	51.0	0.0	0.0	0.0	26.0	51.0	1.0	0.0	2.0	15.0	126.0	0.0	1.0	1.0	17.0	120.0	36.0	15.0	5.0	5.0	1.0	0.0	0.0	1.0	6.0	23.0	0.0	0.0	2.0	13.0	46.0	0.0	0.0	0.0	3.0	19.0	1.0	1.0	1.0	10.0	88.0	0.0	0.0	0.0	1.0	41.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	0.0	1.0	30.0	0.0	0.0	0.0	2.0	36.0	0.0	0.0	1.0	4.0	30.0	0.0	0.0	0.0	9.0	37.0	0.0	0.0	0.0	6.0	20.0
chr1	11069500	11069999	0.0	1.0	2.0	5.0	6.0	0.0	0.0	2.0	3.0	3.0	0.0	1.0	4.0	6.0	7.0	0.0	1.0	1.0	7.0	10.0	0.0	0.0	5.0	7.0	7.0	0.0	0.0	0.0	10.0	8.0	0.0	0.0	3.0	4.0	13.0	0.0	1.0	2.0	3.0	4.0	chr1	11069500	11069999	20.0	19.0	6.0	8.0	3.0	2.0	0.0	3.0	10.0	46.0	0.0	0.0	9.0	17.0	29.0	2.0	4.0	17.0	27.0	11.0	5.0	3.0	12.0	26.0	16.0	1.0	8.0	9.0	38.0	41.0	0.0	4.0	9.0	19.0	27.0	1.0	3.0	5.0	17.0	37.0	1.0	2.0	4.0	10.0	7.0	0.0	3.0	7.0	19.0	20.0	0.0	0.0	1.0	3.0	12.0	1.0	1.0	1.0	24.0	27.0	0.0	0.0	0.0	5.0	11.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	2.0	6.0	16.0	0.0	0.0	0.0	5.0	17.0	0.0	1.0	1.0	15.0	12.0	0.0	1.0	0.0	7.0	24.0	0.0	4.0	2.0	14.0	3.0
chr1	11291500	11291999	0.0	1.0	0.0	4.0	24.0	0.0	0.0	0.0	6.0	36.0	0.0	0.0	0.0	7.0	41.0	0.0	0.0	1.0	8.0	26.0	0.0	0.0	0.0	4.0	31.0	0.0	0.0	1.0	8.0	26.0	1.0	1.0	0.0	3.0	36.0	0.0	0.0	1.0	13.0	24.0	chr1	11291500	11291999	1.0	2.0	3.0	16.0	56.0	0.0	1.0	1.0	11.0	54.0	0.0	1.0	9.0	19.0	25.0	0.0	1.0	7.0	13.0	48.0	0.0	0.0	1.0	9.0	57.0	0.0	1.0	0.0	12.0	123.0	1.0	3.0	4.0	14.0	116.0	4.0	7.0	5.0	21.0	36.0	0.0	0.0	0.0	2.0	34.0	18.0	6.0	9.0	9.0	21.0	17.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0	63.0	0.0	1.0	1.0	3.0	22.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	1.0	6.0	33.0	0.0	1.0	0.0	4.0	28.0	0.0	0.0	1.0	8.0	53.0	0.0	0.0	0.0	5.0	23.0	0.0	0.0	0.0	16.0	48.0
chr1	11792000	11792499	0.0	0.0	0.0	3.0	13.0	0.0	0.0	0.0	6.0	13.0	1.0	0.0	0.0	8.0	23.0	0.0	0.0	0.0	10.0	24.0	0.0	0.0	1.0	5.0	8.0	0.0	0.0	0.0	9.0	14.0	0.0	0.0	0.0	4.0	12.0	0.0	0.0	2.0	10.0	14.0	chr1	11792000	11792499	20.0	8.0	1.0	8.0	16.0	0.0	2.0	0.0	13.0	58.0	0.0	0.0	3.0	16.0	50.0	0.0	0.0	2.0	21.0	67.0	0.0	3.0	7.0	25.0	40.0	1.0	4.0	3.0	23.0	32.0	0.0	2.0	6.0	29.0	75.0	0.0	0.0	2.0	13.0	58.0	0.0	1.0	2.0	14.0	22.0	0.0	0.0	2.0	11.0	56.0	0.0	0.0	0.0	4.0	9.0	0.0	2.0	5.0	13.0	60.0	1.0	3.0	5.0	18.0	23.0	2.0	0.0	1.0	7.0	10.0	0.0	0.0	1.0	17.0	32.0	3.0	1.0	3.0	12.0	38.0	0.0	0.0	1.0	6.0	12.0	3.0	1.0	9.0	17.0	24.0	1.0	1.0	3.0	12.0	15.0
chr1	11843500	11843999	1.0	4.0	6.0	6.0	13.0	1.0	5.0	8.0	5.0	6.0	3.0	5.0	3.0	6.0	9.0	4.0	5.0	3.0	7.0	7.0	4.0	3.0	1.0	7.0	7.0	2.0	5.0	3.0	6.0	16.0	1.0	3.0	7.0	9.0	11.0	5.0	4.0	3.0	7.0	8.0	chr1	11843500	11843999	26.0	23.0	6.0	9.0	16.0	0.0	1.0	1.0	18.0	68.0	4.0	12.0	21.0	17.0	10.0	1.0	2.0	7.0	27.0	86.0	31.0	34.0	14.0	18.0	4.0	0.0	0.0	6.0	22.0	52.0	83.0	48.0	1.0	2.0	4.0	0.0	3.0	1.0	19.0	74.0	6.0	12.0	13.0	16.0	9.0	0.0	2.0	1.0	15.0	88.0	0.0	0.0	0.0	1.0	14.0	19.0	8.0	1.0	19.0	52.0	0.0	0.0	0.0	8.0	48.0	0.0	1.0	0.0	2.0	11.0	0.0	0.0	3.0	10.0	32.0	1.0	0.0	0.0	4.0	38.0	3.0	1.0	3.0	12.0	24.0	0.0	0.0	0.0	6.0	43.0	1.0	1.0	0.0	20.0	33.0
chr1	12316500	12316999	0.0	0.0	0.0	1.0	22.0	0.0	0.0	0.0	1.0	15.0	0.0	0.0	0.0	2.0	19.0	0.0	0.0	0.0	3.0	23.0	0.0	0.0	0.0	5.0	22.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	2.0	17.0	chr1	12316500	12316999	0.0	0.0	1.0	4.0	39.0	0.0	1.0	1.0	4.0	31.0	0.0	1.0	0.0	7.0	36.0	0.0	0.0	1.0	13.0	50.0	0.0	0.0	1.0	4.0	47.0	0.0	0.0	0.0	2.0	49.0	0.0	1.0	0.0	3.0	84.0	0.0	0.0	1.0	7.0	44.0	0.0	0.0	2.0	6.0	25.0	0.0	0.0	1.0	7.0	48.0	0.0	0.0	0.0	0.0	10.0	0.0	2.0	0.0	6.0	54.0	0.0	0.0	1.0	1.0	19.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	8.0	26.0	1.0	0.0	0.0	1.0	21.0	0.0	0.0	0.0	5.0	24.0	0.0	1.0	0.0	2.0	35.0	14.0	3.0	0.0	7.0	9.0
chr1	14927500	14927999	0.0	5.0	1.0	13.0	17.0	0.0	1.0	2.0	11.0	13.0	2.0	4.0	1.0	13.0	13.0	1.0	1.0	1.0	15.0	15.0	1.0	0.0	2.0	18.0	17.0	4.0	5.0	3.0	14.0	11.0	1.0	7.0	4.0	12.0	19.0	0.0	4.0	1.0	11.0	17.0	chr1	14927500	14927999	0.0	2.0	14.0	24.0	45.0	0.0	3.0	1.0	17.0	52.0	0.0	2.0	8.0	20.0	32.0	1.0	8.0	8.0	29.0	35.0	0.0	4.0	2.0	25.0	65.0	1.0	18.0	10.0	41.0	54.0	1.0	4.0	4.0	46.0	102.0	1.0	3.0	9.0	31.0	62.0	0.0	3.0	3.0	19.0	27.0	0.0	2.0	8.0	19.0	46.0	0.0	0.0	0.0	4.0	13.0	1.0	2.0	2.0	12.0	74.0	0.0	2.0	3.0	13.0	31.0	0.0	1.0	0.0	5.0	5.0	0.0	0.0	8.0	8.0	31.0	1.0	0.0	5.0	5.0	18.0	19.0	2.0	4.0	14.0	21.0	0.0	7.0	3.0	10.0	24.0	0.0	0.0	7.0	15.0	45.0
chr1	15414500	15414999	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	2.0	10.0	0.0	1.0	0.0	6.0	6.0	0.0	0.0	0.0	3.0	10.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	2.0	4.0	chr1	15414500	15414999	3.0	0.0	2.0	7.0	27.0	0.0	0.0	0.0	4.0	31.0	0.0	1.0	2.0	8.0	17.0	0.0	0.0	1.0	10.0	22.0	0.0	0.0	1.0	5.0	25.0	0.0	1.0	3.0	20.0	72.0	0.0	0.0	1.0	11.0	23.0	19.0	6.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	12.0	0.0	0.0	1.0	9.0	18.0	0.0	0.0	0.0	1.0	12.0	0.0	1.0	0.0	7.0	21.0	0.0	0.0	0.0	2.0	11.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	5.0	25.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	1.0	2.0	5.0	1.0	0.0	0.0	4.0	11.0	0.0	0.0	0.0	4.0	6.0
chr1	15953000	15953499	0.0	0.0	0.0	3.0	5.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0	6.0	5.0	0.0	0.0	1.0	6.0	2.0	0.0	2.0	1.0	2.0	4.0	0.0	1.0	1.0	4.0	3.0	0.0	2.0	2.0	8.0	6.0	chr1	15953000	15953499	0.0	0.0	4.0	10.0	39.0	1.0	0.0	1.0	10.0	27.0	0.0	3.0	5.0	15.0	19.0	0.0	0.0	3.0	17.0	45.0	0.0	2.0	3.0	17.0	36.0	0.0	0.0	1.0	10.0	64.0	0.0	1.0	5.0	27.0	58.0	0.0	0.0	4.0	22.0	66.0	1.0	0.0	3.0	14.0	14.0	0.0	0.0	2.0	16.0	52.0	0.0	0.0	0.0	1.0	10.0	1.0	1.0	1.0	6.0	27.0	0.0	0.0	0.0	1.0	26.0	0.0	0.0	0.0	0.0	2.0	18.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	19.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	5.0	19.0	1.0	0.0	3.0	4.0	9.0
chr1	16302000	16302499	1.0	0.0	1.0	3.0	14.0	0.0	0.0	2.0	3.0	22.0	0.0	0.0	1.0	5.0	15.0	0.0	0.0	0.0	4.0	16.0	1.0	0.0	0.0	5.0	12.0	1.0	0.0	0.0	9.0	14.0	0.0	0.0	1.0	6.0	15.0	0.0	0.0	0.0	5.0	14.0	chr1	16302000	16302499	0.0	1.0	1.0	7.0	31.0	1.0	0.0	0.0	10.0	25.0	37.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	7.0	27.0	0.0	1.0	1.0	3.0	24.0	0.0	0.0	3.0	7.0	49.0	0.0	0.0	0.0	4.0	41.0	0.0	0.0	1.0	4.0	35.0	0.0	0.0	1.0	4.0	12.0	0.0	0.0	2.0	4.0	36.0	0.0	0.0	0.0	1.0	7.0	0.0	1.0	0.0	3.0	46.0	0.0	0.0	1.0	6.0	34.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	9.0	28.0	1.0	0.0	0.0	2.0	10.0	0.0	0.0	1.0	11.0	34.0	0.0	0.0	0.0	2.0	29.0	0.0	1.0	3.0	10.0	48.0
chr1	16633000	16633499	0.0	1.0	2.0	14.0	54.0	0.0	0.0	1.0	25.0	21.0	0.0	0.0	0.0	8.0	24.0	0.0	2.0	2.0	10.0	64.0	0.0	0.0	0.0	15.0	28.0	0.0	1.0	0.0	16.0	26.0	0.0	0.0	0.0	21.0	22.0	0.0	0.0	0.0	6.0	35.0	chr1	16633000	16633499	0.0	6.0	5.0	34.0	165.0	1.0	0.0	6.0	42.0	86.0	0.0	4.0	1.0	34.0	132.0	1.0	2.0	9.0	40.0	114.0	1.0	4.0	5.0	37.0	129.0	1.0	5.0	8.0	175.0	234.0	1.0	1.0	5.0	60.0	205.0	0.0	4.0	10.0	60.0	144.0	0.0	0.0	1.0	25.0	58.0	0.0	4.0	2.0	33.0	128.0	0.0	0.0	0.0	6.0	40.0	0.0	3.0	7.0	48.0	188.0	0.0	0.0	2.0	24.0	118.0	18.0	4.0	2.0	6.0	16.0	1.0	1.0	16.0	46.0	52.0	0.0	3.0	0.0	8.0	38.0	1.0	1.0	2.0	26.0	37.0	0.0	1.0	2.0	11.0	44.0	1.0	1.0	4.0	19.0	62.0
chr1	17003500	17003999	0.0	0.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1.0	3.0	15.0	0.0	0.0	1.0	6.0	9.0	0.0	0.0	1.0	2.0	8.0	0.0	0.0	1.0	1.0	17.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	0.0	2.0	10.0	chr1	17003500	17003999	0.0	1.0	1.0	6.0	33.0	1.0	2.0	1.0	10.0	18.0	0.0	0.0	0.0	11.0	25.0	1.0	2.0	1.0	9.0	38.0	0.0	4.0	0.0	8.0	33.0	0.0	0.0	2.0	7.0	41.0	1.0	0.0	0.0	5.0	35.0	0.0	1.0	1.0	5.0	41.0	0.0	1.0	0.0	3.0	15.0	0.0	0.0	2.0	4.0	33.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	2.0	41.0	0.0	0.0	0.0	12.0	11.0	0.0	0.0	0.0	0.0	2.0	18.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	21.0	0.0	1.0	2.0	4.0	12.0	0.0	0.0	0.0	1.0	17.0	0.0	1.0	2.0	7.0	11.0
chr1	17547000	17547499	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	5.0	13.0	0.0	0.0	0.0	0.0	17.0	0.0	1.0	0.0	4.0	13.0	0.0	0.0	0.0	2.0	12.0	0.0	0.0	0.0	5.0	11.0	0.0	1.0	0.0	8.0	16.0	0.0	2.0	0.0	4.0	12.0	chr1	17547000	17547499	0.0	2.0	5.0	4.0	26.0	3.0	2.0	0.0	2.0	12.0	0.0	0.0	0.0	3.0	36.0	1.0	2.0	3.0	6.0	22.0	0.0	2.0	4.0	2.0	34.0	0.0	0.0	0.0	9.0	35.0	0.0	0.0	1.0	5.0	41.0	0.0	0.0	5.0	9.0	27.0	0.0	0.0	0.0	5.0	13.0	0.0	0.0	1.0	2.0	31.0	0.0	0.0	0.0	1.0	9.0	3.0	2.0	0.0	12.0	29.0	0.0	0.0	0.0	11.0	26.0	0.0	0.0	0.0	1.0	3.0	0.0	3.0	6.0	13.0	17.0	0.0	0.0	0.0	1.0	23.0	2.0	3.0	1.0	8.0	13.0	1.0	1.0	0.0	2.0	10.0	12.0	1.0	0.0	2.0	5.0
